"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
"1852",1,"Supply Chain & Operations Mgmt","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","EY","Consulting IT Assurance / IT Audit",NA,NA,NA,"Kerry Food Group","3","Bell Helicopter","Kerry Food Group","5","accepted fulltime job","Yes","Yes",64000,"IL"
"1853",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"Handyman Connections","1",NA,NA,"na","seeking employment","No","Missing",0,"na"
"1854",1,"Human Capital Mgmt& Leadership","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1855",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"First Financial Bank","1",NA,NA,"0","accepted parttime job","No","Missing",61136.7951582868,"OH"
"1856",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Ikove Capital","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1857",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Language","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER","Analytics Finance",NA,NA,NA,"Vital Proteins LLC","2",NA,"Enfusion LLC","3","accepted fulltime job","Yes","Yes",65000,"IL"
"1858",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","ARRIVE LOGISTICS",NA,NA,NA,NA,"Ulimi","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52290.0004842615,"TX"
"1859",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"AJJ Enterprises","1",NA,NA,"2","seeking employment","Missing","Missing",0,"Missing"
"1860",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Butler County Visitor's Bureau","1",NA,NA,"2","seeking employment","Missing","Missing",0,"Missing"
"1861",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","NEW YORK","OTHER","Other: Fashion Merchandising",NA,NA,NA,"Victoria's Secret","1",NA,NA,"3","accepted fulltime job","Yes","Yes",57000,"New York, USA"
"1862",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","COLUMBUS","ABERCROMBIE","Finance",NA,NA,NA,"Abercrombie & Fitch","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62500,"OH"
"1863",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Political Science","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER","Other: Economic policymaking",NA,NA,"Miami office of institutional relations","US House of Representatives - DC","5","Ohio Republican Party","US House of Representatives - District office","1","accepted fulltime job","Yes","Yes",61136.7951582868,"D.C."
"1864",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Information Systems","Information Systems","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","JP MORGAN","Finance",NA,NA,NA,"Panera Bread","3","JP Morgan","Kraft Heinz","1","accepted fulltime job","Yes","Yes",85000,"IL"
"1865",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","OTHER","OTHER","Consulting Information Technology Marketing / Sales",NA,NA,NA,"Centro","2",NA,"Google","1","accepted fulltime job","Yes","No",55000,"OH"
"1866",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing","Sport Management","White","Male","3.00 - 3.49",202020,"2020","0","MILWAUKEE","OTHER","Marketing / Sales Other: Private Wealth Management",NA,NA,NA,"Robert W Baird & Co.","2",NA,"Robert W Baird & Co.","1","accepted fulltime job","Yes","Yes",47000,"WI"
"1867",1,"Marketing","none",0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Analytics
 Marketing / Sales",NA,NA,NA,"Sherwin-Williams","3","Nielsen","Sherwin-Williams","1","accepted fulltime job","Yes","Yes",60000,"Illinois"
"1868",1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","TEXTRON","Logistics / Supply Chain",NA,NA,NA,"Textron Systems","1",NA,NA,"1","accepted fulltime job","Yes","No",61000,"GA"
"1869",1,"Marketing","none",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","NEW YORK","OTHER",NA,NA,NA,"Marketing Intern, Fetch Rewards","Service Network Intern, Safeware Inc.","4","Marketing Intern, CreateTribe","Client Services Intern, Safeware Inc.","0","accepted fulltime job","Missing","Missing",52290.0004842615,"NY"
"1870",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Interactive Media Studies","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","ABERCROMBIE","Logistics / Supply Chain",NA,NA,NA,"ALDI","2",NA,"Curiosity Advertising","1","accepted fulltime job","Yes","Yes",50000,"OH"
"1871",1,"Information Systems","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",201920,"2019","0","CHICAGO","EY","Accounting
 Information Technology",NA,NA,NA,"EY","2",NA,"Avionos","1","accepted fulltime job","Yes","Yes",70000,"IL"
"1872",1,"Business Analytics","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","MINNEAPOLIS","OTHER","Analytics",NA,NA,NA,"Jacobs Marketing","2",NA,"3M Company","1","accepted fulltime job","Yes","Yes",75000,"MN"
"1873",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","NEW YORK","OTHER",NA,NA,NA,NA,"Glamourpuss NYC","2",NA,"Jack Rogers USA","0","accepted fulltime job","Missing","Missing",52290.0004842615,"NY"
"1874",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mangement and Leadership","No Minor","Black or African American","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","NEW YORK","OTHER","Finance",NA,NA,NA,"Capital One Secutities, Inc.","2",NA,"Capital One, Inc.","1","accepted fulltime job","Yes","Yes",71000,"New York"
"1875",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",201920,"2019","0","COLUMBUS","OTHER",NA,NA,NA,NA,"Huntington Bank","2",NA,"Morgan Stanley","2","accepted fulltime job","Yes","Missing",50000,"OH"
"1876",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Marketing","White","Female","3.00 - 3.49",202120,"2021","0","INDIANAPOLIS","OTHER",NA,NA,NA,"Miami University Farmer School of Business Dean's Office",NA,NA,"2",NA,"2","accepted fulltime job","Yes","Yes",56000,"Indiana"
"1877",1,"Finance","none",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"Missing"
"1878",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",202020,"2020","0","CINCINNATI","OTHER","Finance",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",30000,"OH"
"1879",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","CINCINNATI","OTHER",NA,NA,NA,NA,"Cincinnati Bell","2",NA,"Washington Prime Group Inc",NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"OH"
"1880",1,"Supply Chain & Operations Mgmt","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","General Management Logistics / Supply Chain Marketing / Sales Operations / Procurement",NA,NA,NA,NA,"0",NA,NA,"3","accepted fulltime job","Yes","Yes",50000,"FL"
"1881",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CINCINNATI","OTHER","Analytics",NA,NA,NA,"Anthem","1",NA,NA,NA,"accepted parttime job","Yes","Yes",33280,"OH"
"1882",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","EY","Accounting",NA,NA,NA,"Skoda Minotti","2",NA,"Rite Aid Cleveland Marathon","3","accepted fulltime job","Yes","Yes",62000,"IL"
"1883",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Finance",NA,NA,NA,"BAE Systems","2",NA,"Southern Proper","2","accepted fulltime job","Yes","Yes",72000,"KY"
"1884",1,"Human Capital Mgmt& Leadership","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CINCINNATI","FIFTH THIRD BANK","Consulting Human Resources Marketing / Sales Operations / Procurement",NA,NA,NA,"Carlisle Construction Materials","2",NA,"GFC Unlimited Concrete Coatings","1","accepted fulltime job","Yes","Yes",51000,"OH"
"1885",1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","PITTSBURGH","PWC","Accounting",NA,NA,NA,"PricewaterhouseCoopers","1",NA,NA,"1","accepted fulltime job","Yes","Yes",50000,"PA"
"1886",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER","Analytics",NA,NA,NA,"Capital One","1",NA,NA,"1","accepted fulltime job","Yes","Yes",88000,"VA"
"1887",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1888",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","COLUMBUS","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","accepted fulltime job","Missing","Missing",54237.4193548387,"OH"
"1889",1,"Marketing","none",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Volunteer Marketing Intern, Goodwill Easter Seals Miami Valley","3","Marketing Intern, Finger Lakes Musical Theatre Festival","Development Intern, Utah Festival Opera & Musical Theatre","2","accepted fulltime job","Yes","Yes",10000,"NY"
"1890",1,"Supply Chain & Operations Mgmt","none",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","CINCINNATI","TERILLIUM","Consulting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",50000,"OH"
"1891",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.50 - 4.00",202110,"2021","Magna Cum Laude","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,"Genesis Technologies","2",NA,"Errand Solutions","2","accepted fulltime job","Yes","Yes",41000,"IL"
"1892",2,"Finance","Marketing",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Humanities","Humanities","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER",NA,NA,NA,"Union Country Club","McChrystal Group","4","L Brands","Itzi Consulting",NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"D.C."
"1893",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Unknown","Female","3.00 - 3.49",202120,"2021","0","OTHER","TEXTRON","Finance",NA,NA,NA,"Hasbro","2",NA,"Textron","1","accepted fulltime job","No","No",65000,"MD"
"1894",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","CHICAGO","EY",NA,NA,NA,NA,"Dehnco Equipment","3","Greenlee-Textron","The Distillery Project","4","accepted fulltime job","Yes","Missing",80000,"IL"
"1895",1,"Marketing","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Arts Related","Arts Related","White","Female","2.50 - 2.99",202120,"2021","0","CINCINNATI","OTHER",NA,NA,NA,NA,"The Karen Wellington Foundation","1",NA,NA,"2","accepted fulltime job","Yes","No",50000,"OH"
"1896",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","CHICAGO","EY","Accounting Analytics Consulting IT Assurance / IT Audit",NA,NA,NA,"EY","1",NA,NA,"3","accepted fulltime job","Yes","Yes",64000,"IL"
"1897",1,"Business Economics","none",0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,"International Business","International Business","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","AKRON","OTHER","Analytics",NA,NA,NA,"Schnucks Markets, Inc","2",NA,"Risk International","1","accepted fulltime job","Yes","Yes",51000,"OH"
"1898",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1899",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","CINCINNATI","EY","Accounting",NA,NA,NA,"Ernst & Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"OH"
"1900",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CLEVELAND","OTHER","Finance",NA,NA,NA,"Integrity Express Logistics","2",NA,"PNC Financial Services","1","accepted fulltime job","Yes","Yes",60000,"OH"
"1901",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER","Analytics
 Finance
 Operations / Procurement",NA,NA,NA,"Wells Fargo Advisors","2",NA,"Quantum Health","1","accepted fulltime job","Yes","Yes",55000,"Illinois"
"1902",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","TEXTRON","Analytics Marketing / Sales",NA,NA,NA,"Textron","2",NA,"Ellis and Associates","1","accepted fulltime job","Yes","Yes",57000,"TX"
"1903",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CLEVELAND","OTHER",NA,NA,NA,NA,"Key Bank","1",NA,NA,"2","accepted fulltime job","Yes","Missing",51000,"OH"
"1904",1,"Finance","none",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202110,"2021","Magna Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,"3",NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"Missing"
"1905",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,"Affinity Beverage Inc","1",NA,NA,"2","accepted fulltime job","Yes","Yes",40000,"IL"
"1906",1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","CINCINNATI","DELOITTE","Accounting",NA,NA,NA,"Hexion Inc.","1",NA,NA,"2","accepted fulltime job","Yes","No",56000,"OH"
"1907",2,"Entrepreneurship","Finance",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,"3",NA,NA,NA,"accepted fulltime job","Missing","Missing",55233.3333333333,"Missing"
"1908",1,"Accountancy","none",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","DETROIT","DELOITTE","Accounting",NA,NA,NA,"Deloitte","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",55000,"Ohio / USA"
"1909",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","EY",NA,NA,NA,NA,"Infibeam.com","3","Roambee Corporation","Justice in Motion",NA,"accepted fulltime job","Missing","Missing",70000,"IL"
"1910",1,"Accountancy","none",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","PWC","Accounting",NA,NA,NA,"PricewaterhouseCoopers","1",NA,NA,"2","accepted fulltime job","Yes","Yes",52000,"OH"
"1911",2,"Entrepreneurship","Finance",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","MINNEAPOLIS","OTHER","Finance Entrepreneur / Founder",NA,NA,NA,"North Star Resource Group","2",NA,"Cintrifuse","2","accepted fulltime job","Yes","Yes",55000,"MN"
"1912",1,"Finance","none",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER","Finance",NA,NA,NA,"Panzhihua commercial bank","2",NA,"HuaXi security company","0","accepted fulltime job","No","No",61136.7951582868,"Missing"
"1913",1,"Finance","none",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","PITTSBURGH","OTHER",NA,NA,NA,NA,"PNC Bank","1",NA,NA,"1","accepted fulltime job","Yes","Missing",60000,"PA"
"1914",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","COLUMBUS","OTHER","Finance",NA,NA,NA,"Skylight Financial Group","1",NA,NA,"3","accepted fulltime job","Yes","Yes",40000,"OH"
"1915",1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER","Accounting",NA,NA,NA,"Wipfli","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"IL"
"1916",1,"Business Economics","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","COLUMBUS","OTHER","Analytics",NA,NA,NA,"American Electric Power (AEP)","2",NA,"American Electric Power (AEP)","3","accepted fulltime job","Yes","Yes",75000,"Ohio"
"1917",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","CINCINNATI","KPMG","Accounting",NA,NA,NA,"Grant Thornton","1",NA,NA,"3","accepted fulltime job","Yes","Yes",54000,"Ohio"
"1918",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Zirra","2",NA,"Advantage Management","1","seeking employment","Missing","Missing",0,"Missing"
"1919",1,"Management and Leadership","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Economics","Economics","Hispanic/Latino","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","No","Yes",35000,"IL"
"1920",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","CHICAGO","OTHER",NA,NA,NA,NA,"Brown Gibbons Lang & Co","1",NA,NA,"multiple","accepted fulltime job","Missing","Missing",75000,"IL"
"1921",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","ARRIVE LOGISTICS",NA,NA,NA,NA,"Aflac","2",NA,"Sensocare Dental",NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"Missing"
"1922",1,"Marketing","none",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,"Francis, Loets & Bunks","3","EPWNG","Chicago Ideas","1","accepted fulltime job","Yes","Yes",45000,"IL"
"1923",1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","2.50 - 2.99",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Seasons South","2",NA,"CNAN","3","accepted fulltime job","Yes","Yes",45000,"Missing"
"1924",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","CINCINNATI","OTHER","Marketing / Sales",NA,NA,NA,"Mettler Toledo","1",NA,NA,"3","accepted fulltime job","Yes","Yes",50000,"OH"
"1925",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","COLUMBUS","OTHER","General Management Logistics / Supply Chain Operations / Procurement",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",52000,"OH"
"1926",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Ameriprise Financial","2",NA,"JC Actuarial","0","seeking employment","Missing","Missing",0,"Missing"
"1927",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"MhISSION Translational Systems, LLC","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
"1928",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","Non-Resident Alien","Female","3.00 - 3.49",202020,"2020","0","CINCINNATI","EY","Accounting Consulting IT Assurance / IT Audit Information Technology",NA,NA,NA,"Keybank","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56500,"OH"
"1929",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","American Indian or Alaska Native","Male","3.00 - 3.49",202020,"2020","0","CLEVELAND","OTHER","Marketing / Sales",NA,NA,NA,"Gexpro","2",NA,"Chill Pop","1","accepted fulltime job","Yes","Yes",68000,"OH"
"1930",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER","Accounting Finance","MAcc",NA,NA,"Guggenheim Partners","3","FMAS","Guggenheim Partners","1","accepted fulltime job","Yes","Yes",85000,"IL"
"1931",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"Lion & Lion","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1932",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",201920,"2019","0","NEW YORK","OTHER","Operations/Procurement",NA,NA,NA,"Ming Kee Cargo Co","1",NA,NA,"1","accepted fulltime job","Missing","Missing",50000,"NY"
"1933",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202130,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"College Truckers LLC","2",NA,"NorthWestern Mutual","0","seeking employment","Missing","Missing",0,"Missing"
"1934",2,"Information Systems","Supply Chain & Operations Mgmt",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","CHICAGO","PROTIVITI","Analytics IT Assurance / IT Audit Logistics / Supply Chain Information Technology Operations / Procurement",NA,NA,NA,"Meijer","2",NA,"MoLo","2","accepted fulltime job","Yes","Yes",68000,"IL"
